MNF,MDF,PeakFrequency,MNP,TTP,SM1,SM2,SM3,FR,PSR,VCF,File
7.944186313498076,3.90625,0.9765625,0.6466694827472937,83.42036327440087,662.7069081915329,2098.985359552434,27986.522382468454,inf,4.3320822765629075,-37.948549563974595,
47.7630388026544,50.455729166666664,40.0390625,101.07934770021689,13039.235853327978,612327.1301592676,449370452.46812797,1216684716400.761,inf,0.5833113782335457,24793.197104940995,
49.42659291128347,47.8515625,27.994791666666668,211.51540227277545,27285.48689318803,1350570.9156193547,862622938.0560793,1734026109989.3445,inf,0.41447189509328625,29695.411741170246,
46.844414223034995,45.8984375,42.317708333333336,387.4673245974309,49983.28487306857,2300846.2069508624,2207619099.3569283,3886060866216.0513,inf,0.5558304763246591,42699.10031847048,
49.87077903679352,46.549479166666664,44.270833333333336,733.0401425465249,94562.17838850174,4794923.339478273,7955313129.379764,21574526356941.062,inf,0.5649288031449391,76067.469266237,
50.603641786615164,48.502604166666664,40.690104166666664,1112.1195518940128,143463.42219432764,7282242.843189451,17762452815.697342,68726631877009.06,inf,0.5930711442093298,119585.72731010763,
