IEMG,MAV,MAV1,MAV2,SSI,VAR,TM3,TM4,TM5,LOG,RMS,WL,AAC,DASDV,AFB,ZC,MYOP,WAMP,SSC,File
64172.35644689512,128.34471289379024,81.42354913617092,41.26570192367024,17458598.35905898,34987.171060238434,3342331.763453152,8284964499.646143,1572298448295.937,9.419505896281903e+55,186.86114340602134,69025.48070445804,138.05096140891607,30092.730693239544,0.005576535906537148,209.0,1.0,240.5,91.0,10-mean
34764.74753364771,69.52949506729541,44.16190562013597,18.050975874589106,4808180.439596863,9635.632143480689,1569278.9945729002,706253613.3748811,254933274911.01938,6.167659289874297e+31,97.90892392355983,31872.21264173762,63.744425283475245,6630.501826255477,0.0812792079425376,172.0,0.999,244.0,98.5,20-mean
18265.576192621556,36.53115238524311,23.80719548543624,12.911677038158073,1345897.3286489937,2697.189035368725,125295.7680594172,48215969.62192167,5195262926.285092,1.296432106125036e+16,51.86283703755464,19297.044366341208,38.594088732682415,2400.362420868434,-0.0040279087622581995,195.0,1.0,246.5,115.5,50-mean
26514.78018201294,53.029560364025876,36.983934998844845,21.371354108735837,2670698.8031776026,5352.1018099751545,163324.13886162668,181042392.30158722,14187589797.760498,3.2770814690000065e+27,71.10793840968262,28788.86493518229,57.57772987036458,5724.998014717294,0.028703545603509198,198.5,1.0,242.5,126.0,80-mean
66590.21509482274,133.1804301896455,94.09710810185729,53.246258097343755,16774032.801400334,33615.29619519104,3826127.8014918542,5518413652.027951,1588010751184.2441,7.635729083552807e+74,175.65204122842104,70118.52161592005,140.23704323184012,34874.9217374983,-0.04901851847519005,190.0,0.999,238.0,122.0,100-mean
