IEMG,MAV,MAV1,MAV2,SSI,VAR,TM3,TM4,TM5,LOG,RMS,WL,AAC,DASDV,AFB,ZC,MYOP,WAMP,SSC,File
45533.40146624274,91.06680293248549,59.89974241829276,30.717916955593573,7761160.477631466,15553.4278108847,2083482.9363392233,1345061175.3293405,451628414606.2859,4.987889635164865e+43,124.01419922998846,48168.65262513091,96.33730525026182,16148.517380798115,0.0239581743520373,187.0,1.0,238.0,131.5,10-mean
71612.1793501237,143.2243587002474,95.63069560469394,48.741251579607194,19883727.95319607,39847.150206805745,10896992.598072402,10537953272.621387,6832694142795.643,8.850257489488546e+63,199.269219439277,74660.83814765334,149.32167629530667,35944.06860839521,0.0789881112784228,188.5,1.0,246.0,111.0,20-mean
103150.39716393557,206.30079432787113,141.38841777914004,78.14551743791293,37510281.58084889,75170.90497164105,16774723.100259775,23029693325.65667,11336686632432.512,1.680442867096989e+92,273.74697836871906,113693.38784264485,227.3867756852897,84078.14088396495,0.10724615296200594,200.0,1.0,238.5,146.5,50-mean
129737.77169081345,259.4755433816269,185.97067579353842,107.4733912398143,56081752.04111257,112388.28064351216,10260214.868792728,50244463879.6678,10699592784566.303,2.4668384149688483e+116,334.7875537434443,151632.7568206471,303.2655136412942,146835.77660698994,0.024010388907031503,202.0,1.0,250.5,131.0,80-mean
150670.47473852907,301.34094947705813,217.90324262124716,137.17766526352665,74231365.59160265,148760.25168657847,15044728.050214453,71808699712.39937,18784885636499.223,1.562217529993257e+144,384.0837745290736,182079.79701057996,364.15959402115993,215792.93573171308,0.004898688048629151,207.0,0.999,234.5,141.0,100-mean
